player_id,timestamp,score,level,aliens_destroyed,shots_fired,accuracy,time_played_seconds,lives_remaining,player_x_position,player_movement,powerups_collected,game_completed,device_type,browser,os,session_id
2ae77c8e,2025-03-30T08:55:16.357261,5023,1,25,80,0.24,342,3,391,stationary,3,True,desktop,chrome,windows,c3714eff-10d2-4f7f-a231-254086594931
5b52103b,2025-03-29T22:00:40.357261,6739,8,14,99,0.13,212,3,201,right,2,False,desktop,chrome,macos,e19ebec9-2a6a-4e37-8893-ebd1f420eac4
50bc8374,2025-03-29T22:10:05.357261,2047,9,14,32,0.43,496,0,682,stationary,2,False,tablet,chrome,windows,b170f286-1196-49ef-9583-b5509588ce50
88bc256a,2025-03-29T22:20:40.357261,7364,1,1,33,0.04,71,0,266,stationary,3,False,desktop,chrome,macos,29ffe8c7-ba78-4ba8-b81b-e42d0f960555
f4843be6,2025-03-29T23:28:09.357261,7951,2,48,65,0.6,540,2,57,left,4,False,mobile,safari,windows,563eed8a-9d08-4a7b-b402-696d2453a1fd
9766b0d9,2025-03-30T03:52:52.357261,2911,7,27,27,0.96,295,3,107,stationary,5,False,tablet,edge,android,44e4a2b1-277c-41b2-8bff-c1e584e15381
61e26d73,2025-03-29T23:08:37.357261,3443,5,45,44,0.21,554,1,46,stationary,2,False,tablet,safari,linux,4877f333-0637-4fde-abdc-0f105b672ef5
e782ba4b,2025-03-30T02:06:43.357261,1683,7,22,10,0.16,57,1,785,right,3,True,mobile,edge,ios,9cc73a34-5a57-49d1-b2a7-80affe03460e
e3041cb0,2025-03-30T09:04:08.357261,6409,7,23,19,0.68,252,0,183,right,0,True,mobile,chrome,windows,bf86d8d5-7e74-40e9-8e62-af61f2761bb9
592bef06,2025-03-30T02:26:14.357261,9719,6,17,30,0.31,170,0,42,right,5,False,mobile,edge,android,5cfb66c5-9567-40e9-b2fb-e87f20949469
ad1f62ea,2025-03-29T23:43:03.357261,4823,2,26,46,0.83,187,0,266,stationary,1,False,mobile,chrome,windows,6af6f81d-d670-4b4a-bb9d-ca1efd871eb2
18a161c9,2025-03-30T00:06:46.357261,7180,7,14,53,0.53,310,0,450,left,2,False,tablet,edge,windows,cada14e2-20ac-468f-aeef-99523140c9ea
8da9f9ce,2025-03-30T08:34:23.357261,1423,2,31,85,0.59,343,3,63,stationary,1,True,desktop,edge,macos,cb8c3489-ea8d-477d-9ea7-91876fb948df
fa78d66a,2025-03-30T05:47:08.357261,2545,4,29,11,0.17,576,0,323,left,1,False,desktop,edge,linux,720af4f2-a919-4b42-8c79-6d0235d2879e
495b4ec8,2025-03-30T09:30:59.357261,3110,1,23,98,0.67,310,1,8,right,2,True,mobile,edge,ios,32b903b9-a51c-4694-b630-8bb1b0802642
0e788231,2025-03-30T06:46:27.357261,9778,5,39,83,0.79,585,0,782,left,3,False,desktop,safari,android,8bba2c23-d65e-4173-830c-6c0c56bbccf2
ab655564,2025-03-29T23:33:21.357261,1141,2,49,10,0.87,535,1,7,left,3,True,mobile,edge,ios,71f6f70e-52c8-4e07-9495-31b7b70ddf1d
e9da9814,2025-03-30T07:04:43.357261,7939,5,27,37,0.78,223,0,237,left,3,False,desktop,chrome,android,bc5016b1-746c-4349-8662-5fb8c905a542
50cf72cb,2025-03-30T07:02:58.357261,1979,4,11,31,0.29,584,2,503,stationary,1,True,tablet,safari,macos,2ede5b27-6a39-4a27-821e-7bcf3b873f77
c6a87285,2025-03-30T04:47:46.357261,5801,7,25,31,0.78,516,1,256,left,2,False,desktop,safari,linux,800a33dc-7174-4a8c-be65-178a9b22d689
fed67e2b,2025-03-30T09:39:13.357261,608,5,24,18,0.47,526,1,340,right,0,False,tablet,edge,linux,5e570490-92d5-4007-94b3-04b1402507a8
98816579,2025-03-30T05:06:56.357261,7789,6,11,26,0.72,169,3,181,left,1,True,mobile,edge,android,68772aac-439f-49c1-a09e-6259e02f38b5
882cd1a0,2025-03-30T03:35:16.357261,3013,7,38,33,0.2,65,2,481,stationary,1,False,tablet,chrome,android,7be9d3a6-eb97-4759-8645-7ecea2cdb4ae
d2fa3569,2025-03-30T03:43:39.357261,4715,3,34,40,0.78,315,0,571,left,2,True,tablet,firefox,linux,c940c819-f886-47e5-bea7-91d8195de404
75f5eed2,2025-03-29T23:25:28.357261,4379,7,24,21,0.56,389,3,475,left,1,False,mobile,firefox,android,212250bf-86c0-46e5-a097-c46476822fbb
6cb1680d,2025-03-30T01:23:12.357261,9217,3,16,96,0.47,470,0,477,stationary,1,False,mobile,firefox,ios,b2a5427f-7245-490c-bc88-b332bf9f7f9d
1d152544,2025-03-30T02:32:27.357261,6437,4,13,2,0.06,352,2,661,left,2,True,mobile,firefox,ios,fb444580-c17b-4dd6-abeb-e2172b0c2bd6
d8006fb1,2025-03-30T05:16:44.357261,2136,5,7,34,0.8,301,0,398,stationary,3,False,desktop,edge,ios,ce08e94a-d9ec-4d5a-b950-51cec84ce82c
