player_id,timestamp,score,level,aliens_destroyed,shots_fired,accuracy,time_played_seconds,lives_remaining,player_x_position,player_movement,powerups_collected,game_completed,device_type,browser,os,session_id
53829483,2025-03-30T01:26:46.179576,8696,9,9,45,0.93,119,1,519,right,1,True,mobile,chrome,macos,0b5ccb96-794f-484b-9453-bde88b66375c
1f2bf55c,2025-03-30T06:18:44.179576,3806,4,28,66,0.92,561,3,43,stationary,2,True,desktop,chrome,ios,ec4af93a-4588-41ad-8e75-4bc1857eeedd
45035dee,2025-03-29T23:35:31.179576,116,10,17,2,0.26,426,0,748,stationary,0,False,desktop,safari,linux,30000415-8bf4-453b-be2c-493af5844094
0d6be6c7,2025-03-30T07:46:48.179576,5393,3,24,62,0.85,104,0,184,right,4,False,mobile,safari,macos,ef241018-decb-4ba1-954c-d700f6f557cc
55be5913,2025-03-30T02:10:58.179576,5923,10,14,62,0.34,82,0,113,stationary,0,False,desktop,firefox,ios,5b60332d-0367-4148-bee5-907534f59746
f95dd9e8,2025-03-30T10:10:50.179576,5925,4,1,18,0.35,149,3,251,stationary,4,False,mobile,chrome,ios,1928e815-f781-48ab-b479-1e21f9d8734e
133d5e53,2025-03-30T02:31:03.179576,6147,8,39,4,0.4,352,1,380,right,1,True,desktop,firefox,linux,53e8c82b-1dc7-446f-b75c-bffb9404c779
9793c1b7,2025-03-30T05:22:02.179576,5436,9,7,85,0.77,513,0,506,left,0,True,mobile,edge,ios,9e6d01e2-526a-45a0-b937-2148f9f38057
d97f4d88,2025-03-29T23:41:05.179576,7594,10,38,36,0.84,458,0,732,stationary,3,True,mobile,safari,windows,e481514e-0449-4275-b747-816369d2f290
5b5b2716,2025-03-30T10:44:59.179576,1298,4,9,74,0.06,229,2,735,right,0,False,desktop,chrome,macos,b23dc394-cc2d-447e-8bd5-a4f9b481462a
f8e09278,2025-03-30T00:57:47.179576,5885,10,14,2,0.07,492,3,402,right,1,True,desktop,edge,android,67d4dea5-49ad-40e4-a06a-7789d7560880
60cdd690,2025-03-29T22:01:37.179576,8122,10,43,65,0.14,575,0,209,left,2,True,desktop,firefox,android,ca87b666-75ea-4919-b536-7b47373c4b11
0800c4f5,2025-03-29T23:28:28.179576,24,3,16,25,0.17,540,0,620,left,5,False,tablet,chrome,android,50fef976-a936-40df-9d29-9671131d54bf
2192074f,2025-03-30T01:40:09.179576,9439,6,3,11,0.47,419,0,551,stationary,2,True,desktop,safari,android,77b72bbe-6354-4784-82e7-e5803883d1cb
392b9ce7,2025-03-30T02:15:32.179576,663,1,32,9,0.88,287,1,757,stationary,2,True,tablet,safari,linux,74c854ae-6f88-485c-823b-f2bb32c79e1a
d01fec1d,2025-03-30T01:27:39.179576,1611,6,2,12,0.45,376,1,552,right,1,True,desktop,firefox,linux,2ebc5512-1e03-4ff1-8a5a-0b67f0c89019
ea61522b,2025-03-29T21:43:30.179576,296,8,3,84,0.08,350,3,152,stationary,5,True,desktop,safari,windows,f508f05a-9756-4eac-b6c8-fb95cb84fb52
ea732c3c,2025-03-29T23:11:15.179576,7835,10,44,50,0.51,510,3,123,right,4,True,tablet,firefox,android,484c653b-6185-4db8-b39e-b2f733686258
5941ad66,2025-03-30T10:40:42.179576,1550,5,6,3,0.92,98,2,194,right,0,False,tablet,firefox,windows,9f393961-0aa3-4c9a-81e3-2a47a9b8ccd2
bbfa60e9,2025-03-29T23:44:49.179576,8127,9,18,43,0.48,321,3,579,stationary,2,False,mobile,edge,linux,83da1a93-86af-4696-834a-43053b89268c
24469e4d,2025-03-30T03:13:31.179576,8135,7,5,92,0.91,30,2,268,stationary,5,False,tablet,firefox,windows,67195d0a-5ece-4cf9-9fbc-508592e19641
