player_id,timestamp,score,level,aliens_destroyed,shots_fired,accuracy,time_played_seconds,lives_remaining,player_x_position,player_movement,powerups_collected,game_completed,device_type,browser,os,session_id
f414c51f,2025-03-30T03:03:47.976085,2026,6,22,53,0.98,76,1,117,right,2,False,mobile,safari,macos,f3ab18bf-2ca3-4a95-b1a3-13e9d0878a75
75f85785,2025-03-30T04:10:05.976085,2320,3,30,78,0.81,227,3,506,stationary,4,False,mobile,edge,android,71ba48c5-4e52-4d45-911e-8b3b4340900e
af166d1d,2025-03-30T03:55:39.976085,3246,4,11,9,0.86,456,3,498,left,1,False,tablet,chrome,windows,ca6fd010-eb11-4368-9020-ac370c37764e
faaa8006,2025-03-29T23:31:56.976085,9202,10,14,7,0.96,575,0,626,right,5,False,mobile,firefox,linux,47c9d48d-b3e3-4048-bcc1-c7570fbc5820
c193ae4e,2025-03-30T06:23:30.976085,8869,3,25,2,0.92,272,2,396,left,4,True,mobile,firefox,android,11c10c9a-7f71-486e-8df3-21f9130a60dd
c44c653e,2025-03-30T00:58:06.976085,2115,3,18,65,0.79,531,3,359,left,5,True,tablet,firefox,linux,0f51ac85-c3d5-4a74-8601-d998e2f18984
ebb1c069,2025-03-30T00:20:05.976085,1526,5,7,5,0.71,594,2,317,left,1,False,desktop,edge,linux,ea1884ac-ec17-4f4f-87f8-b8ca98417cb5
70971eb2,2025-03-29T22:06:24.976085,6363,4,7,43,0.56,62,3,559,right,3,False,mobile,edge,windows,9b52ad0e-3baf-457d-8aa8-8c970d8dba42
72a00b8b,2025-03-29T22:12:11.976085,6400,10,3,92,0.75,376,1,89,left,4,True,tablet,chrome,macos,4618de9b-f32a-4484-9e68-175ce8ed95bb
af6cb6ba,2025-03-29T22:12:05.976085,3031,10,18,42,0.06,405,2,501,stationary,4,False,desktop,safari,macos,61c61fcc-6172-40e3-99e2-f85b9d15a1a8
3f97f14f,2025-03-29T23:51:06.976085,4740,4,32,37,0.44,468,3,489,right,4,False,tablet,firefox,linux,73b51cd2-1d0a-46b6-bbec-b8d28b30a345
980a9cb4,2025-03-30T06:03:05.976085,116,7,15,72,0.39,234,2,703,stationary,3,False,desktop,safari,macos,5a930c07-8885-4ab8-a5bb-456fedb6a962
ebd6648b,2025-03-30T02:25:07.976085,1542,10,12,13,0.44,147,2,709,left,4,True,desktop,firefox,macos,85effe05-738a-4343-99f0-4102aa5342dc
af02d441,2025-03-30T07:21:13.976085,7643,2,38,8,0.97,504,0,689,right,2,True,desktop,safari,windows,a42ca71f-128b-42e9-a575-825250038a27
5b4857b1,2025-03-30T00:33:24.976085,3401,10,5,96,0.51,445,0,40,stationary,2,True,mobile,firefox,macos,40af6bbc-31aa-4ee2-a7df-608d0329b679
801d56d5,2025-03-30T05:44:41.976085,4414,8,17,43,0.56,415,3,714,stationary,5,False,desktop,safari,ios,b3805df3-ef73-4dbc-ac33-a08c578507b2
3d6acd95,2025-03-30T04:38:32.976085,9633,4,34,55,0.59,84,0,124,stationary,5,True,tablet,edge,windows,81e71e06-8e0a-43ad-af68-cab60b37345f
a9146dc9,2025-03-30T07:11:23.976085,7508,1,25,98,0.43,231,1,314,right,3,True,desktop,firefox,ios,43b7d246-44cd-49ff-b8da-ef15ef1f45a8
d264cf12,2025-03-30T04:10:45.976085,3114,5,31,40,0.56,584,1,392,left,3,True,mobile,firefox,windows,74aa6020-596d-4bbe-b451-a59705f78c05
