player_id,timestamp,score,level,aliens_destroyed,shots_fired,accuracy,time_played_seconds,lives_remaining,player_x_position,player_movement,powerups_collected,game_completed,device_type,browser,os,session_id
0191ab52,2025-03-30T06:58:19.813086,7551,7,41,85,0.5,171,1,225,right,2,True,desktop,safari,android,306878bd-55e0-4f6f-a647-49e18bcb3b73
51c6ec0d,2025-03-30T08:36:52.813086,2785,1,23,21,0.86,259,3,651,left,5,False,tablet,edge,ios,d84a239d-603e-4616-957f-32dffa328bfe
10b772fb,2025-03-30T06:28:49.813086,5101,4,42,2,0.76,350,0,153,stationary,2,False,tablet,chrome,android,77273dce-5987-409d-8c3a-cc0e9bbcf7fd
34d6706a,2025-03-30T10:29:31.813086,4991,9,16,62,0.85,461,0,330,stationary,3,False,desktop,safari,android,5e30e3d6-788f-495c-8846-14c73a498715
89d131fd,2025-03-29T23:48:43.813086,5168,2,40,70,0.98,428,1,690,right,2,False,desktop,chrome,linux,fab169e4-12aa-419d-b2a1-84303b41cfa2
ba1e2217,2025-03-30T03:19:59.813086,3753,8,39,63,0.61,551,1,637,left,3,False,mobile,chrome,windows,a3134887-79c1-4375-ba68-a452537a1f07
8c0f5ca2,2025-03-30T08:06:15.813086,5944,8,37,32,0.59,282,2,168,left,2,True,tablet,firefox,android,c4a0c3d2-ce47-4028-84a1-5119204751eb
9a0955ee,2025-03-29T23:58:32.813086,7430,1,3,77,0.81,449,1,4,stationary,1,False,desktop,edge,windows,723c0d3a-8038-4dfe-ad21-9ffddc101bec
15c1aa52,2025-03-30T06:41:26.813086,342,8,42,59,0.46,65,2,588,right,4,True,mobile,edge,android,d8deca7f-0378-46b9-9d4c-33bf2a2a346d
3ca8de92,2025-03-30T01:12:21.813086,1965,10,36,59,0.07,535,1,142,right,1,True,desktop,edge,windows,89dbf7e8-e152-438f-8f66-d888f3a70c17
fc31c4d1,2025-03-29T22:40:42.813086,9407,2,39,100,0.26,234,2,766,right,2,True,tablet,safari,ios,b2b087a2-ef3d-4d68-b3d2-830be585b63c
