player_id,timestamp,score,level,aliens_destroyed,shots_fired,accuracy,time_played_seconds,lives_remaining,player_x_position,player_movement,powerups_collected,game_completed,device_type,browser,os,session_id
5ba53c33,2025-03-30T07:58:34.591983,9094,2,34,79,0.95,581,3,140,left,3,True,mobile,firefox,linux,6fb1a97c-ab68-41cf-977d-6aaf06449742
24ff77d7,2025-03-29T22:17:03.591983,126,6,34,26,0.13,487,2,488,stationary,1,False,tablet,edge,android,cab78e87-70c0-43d8-b8c2-103caab35e08
0bb1a6c4,2025-03-29T22:48:08.591983,4258,10,44,59,0.2,233,1,680,stationary,5,True,mobile,chrome,windows,34c48263-b627-4059-a072-71e742697ae9
687a9368,2025-03-30T03:11:45.591983,7557,10,28,2,0.63,107,3,202,stationary,0,True,tablet,edge,linux,ad9f0965-4185-41a7-993b-32b016be5286
b131bf9d,2025-03-30T03:29:10.591983,7637,5,23,40,0.46,261,2,398,left,1,True,desktop,safari,android,12d579a1-93b8-4198-a952-7df8028fd766
ab7e9b27,2025-03-30T09:31:33.591983,745,10,4,11,0.31,567,2,541,right,0,False,mobile,safari,windows,8a9e7122-0ebf-4d89-9b2b-183572f899d1
35bac7d3,2025-03-30T01:05:26.591983,7126,4,14,87,0.95,208,1,407,right,4,False,mobile,edge,windows,cde9e0e5-0503-40af-bf7f-ddb1f6742be1
70810ebd,2025-03-30T05:32:30.591983,6860,4,0,12,0.69,144,0,47,right,1,False,desktop,safari,ios,0998dc4a-a3d1-4c48-9e9b-8a5ce6c8cf43
94377b6d,2025-03-30T04:12:15.591983,3504,8,30,6,0.7,203,3,663,left,3,False,mobile,firefox,android,81d8cd8c-2249-4c65-a084-dfd9c96e62fa
99e2d8b4,2025-03-29T22:52:51.591983,3367,9,19,68,0.43,411,1,415,left,3,True,mobile,chrome,ios,64db78ce-caa5-4d01-8d0c-17d5830ecbd9
2507fb2e,2025-03-30T08:54:38.591983,5690,9,9,90,0.43,63,2,760,left,0,False,tablet,safari,windows,acee0764-2305-4ddd-8af7-f73d5af927a6
9008cfe2,2025-03-30T05:01:31.591983,3532,9,6,74,0.05,87,3,260,stationary,5,True,tablet,edge,linux,079d49ef-2ef7-4409-ad21-5fa44430f5ae
305f26ca,2025-03-30T06:30:06.591983,6025,3,44,88,0.52,46,3,352,right,3,False,mobile,edge,android,0c65445a-1a1d-47c3-be4f-f42f84efed95
efa71b12,2025-03-30T07:35:10.591983,958,2,19,91,0.26,35,0,518,right,1,False,tablet,firefox,linux,6f28ad6d-eeb4-4159-8adb-9ef580a849d2
24af6cb6,2025-03-30T05:27:54.591983,2867,10,35,18,0.32,31,2,446,stationary,0,True,tablet,firefox,ios,9e4d5598-8893-4d1f-9b10-95b465e01f81
a5d634de,2025-03-30T04:53:26.591983,9100,7,46,91,0.17,431,3,202,stationary,2,False,desktop,safari,linux,a81f0364-4f18-4e4b-ba6a-51e3da7e3334
f45bf63d,2025-03-30T02:41:30.591983,1330,10,28,18,0.56,91,3,668,right,0,False,desktop,safari,linux,4de9a2dd-944c-4b68-a9ef-b8698293a262
aef6e313,2025-03-29T23:36:06.591983,7044,3,7,4,0.7,418,1,394,left,0,True,desktop,safari,android,10f337c5-bb8f-4653-b084-c1aac072caad
a75b3a24,2025-03-30T04:57:30.591983,3953,6,27,70,0.01,52,3,13,right,4,True,desktop,safari,windows,8cd49a7e-c0ea-4ddb-b3e4-ca77229f2e8d
881c97a8,2025-03-30T08:17:46.591983,338,4,24,78,0.12,536,1,481,stationary,1,True,mobile,edge,windows,30451792-5bf9-4c01-939a-ec74f7925f90
fed6569f,2025-03-30T07:22:44.591983,4158,1,44,23,0.02,99,2,508,right,1,False,desktop,edge,android,7e09bf6f-1e1a-4732-b7a2-a3fc1e62cb3b
cf3d97d5,2025-03-30T04:44:50.591983,3227,10,40,88,0.37,504,3,25,right,4,True,tablet,edge,android,a732119f-698d-468f-a1e1-9e11c20cab4a
cec4890c,2025-03-29T23:16:13.591983,2079,10,19,36,0.82,506,1,275,stationary,0,False,desktop,edge,linux,9406e25b-a04d-4c30-bb79-32c304369e25
34df064c,2025-03-30T06:06:46.591983,1633,2,44,28,0.88,527,1,531,stationary,2,False,desktop,chrome,android,e5eac249-5759-4731-b565-1af06034c7e8
0796c895,2025-03-30T10:13:50.591983,1897,2,6,8,0.17,476,0,205,right,4,True,tablet,firefox,macos,e07009ee-0c7d-4b81-a890-ffdd5e906d83
0b8f8849,2025-03-30T05:53:33.591983,1574,6,40,56,1.0,494,0,505,left,5,True,desktop,edge,android,a2939cd8-851f-4688-8ae5-f5be58a3b5f5
c4ec0e96,2025-03-30T04:07:33.591983,3935,4,1,22,0.23,241,2,407,right,2,False,desktop,safari,ios,03dbf786-4754-43b1-9fb7-302c467c6975
70f051eb,2025-03-29T23:18:16.591983,8419,7,27,8,0.21,210,3,136,left,0,False,desktop,chrome,macos,155e923b-edae-441d-afb3-6840ab7dd946
2f25d41c,2025-03-30T01:20:51.591983,4896,5,14,77,0.69,146,0,397,right,5,False,tablet,edge,android,9738977f-fce7-463a-9591-d9dc026ccc97
8cd6529c,2025-03-30T00:56:15.591983,4566,10,31,82,0.33,418,1,537,stationary,0,True,tablet,chrome,windows,43a82f18-a7e1-44b1-83fb-bcd03657a9d4
7373f65c,2025-03-30T06:28:28.591983,881,10,32,34,0.34,430,1,260,left,3,True,desktop,safari,ios,0d32493b-25ea-439f-a282-06dc9572a423
a7e7eb3b,2025-03-29T23:28:27.591983,4700,2,45,19,0.03,130,1,330,right,0,False,desktop,edge,linux,e90a4c94-be0c-4401-b2a1-6b4f880542d8
8a2a47f7,2025-03-30T07:59:34.591983,7476,1,50,93,0.31,545,3,99,right,3,True,tablet,safari,ios,6febd2cf-efca-4eeb-86d8-91e645c0fbdc
3575affb,2025-03-30T03:54:19.591983,7722,1,29,5,0.23,557,0,163,right,4,True,tablet,chrome,macos,ebf77103-d03b-4963-ad32-cfbca6838944
16cbee15,2025-03-30T07:41:15.591983,1361,1,5,47,0.54,586,3,203,stationary,3,False,desktop,edge,android,94de11a2-70ba-4a3b-b8b1-54e3e829f15a
