player_id,timestamp,score,level,aliens_destroyed,shots_fired,accuracy,time_played_seconds,lives_remaining,player_x_position,player_movement,powerups_collected,game_completed,device_type,browser,os,session_id
85aff1f9,2025-03-30T09:57:56.204277,3206,3,36,73,0.99,95,3,91,stationary,3,False,desktop,chrome,windows,ed74af61-390c-40c6-94fe-14137d7ea70a
b947b106,2025-03-29T22:26:04.204277,1055,10,15,95,0.09,235,1,202,left,3,False,tablet,safari,windows,01fb6a6e-e7e2-49ed-9be2-2b524427137e
5f72b791,2025-03-29T22:48:21.204277,6344,3,37,92,0.94,71,1,114,stationary,4,True,tablet,safari,linux,31361a80-a087-4295-9d0c-9c09a12dd78c
e6ab95fc,2025-03-30T02:59:38.204277,4027,8,39,26,0.41,351,1,130,left,0,False,mobile,safari,macos,077e4e67-dd69-42d3-bb2b-ab285f349f26
7f335bb7,2025-03-30T06:07:11.204277,3035,6,45,26,0.41,116,0,364,right,0,False,desktop,safari,android,8e41b68c-66b9-4988-bc10-7b827f1db4e7
31e9f520,2025-03-29T23:29:50.204277,4767,9,42,72,0.47,269,3,177,stationary,3,True,tablet,firefox,macos,6ab4091c-448d-4975-afed-599d41d8da91
67e1db5e,2025-03-30T06:08:34.204277,1296,4,14,48,0.01,294,3,367,right,4,True,tablet,chrome,ios,af360f8e-4d6b-4070-810c-d50f2924910c
0b33df7e,2025-03-30T06:13:08.204277,3347,3,34,24,0.61,275,3,696,left,4,False,tablet,edge,linux,5bf6899e-7706-47ae-9e5f-94521397c8c8
ae723d5b,2025-03-30T05:15:48.204277,2976,3,9,3,0.8,252,2,596,stationary,1,True,mobile,chrome,linux,1c1d6761-d429-4180-829d-6c88274983d5
380ebd2a,2025-03-30T08:29:55.204277,3553,1,45,77,0.59,125,3,545,left,2,True,tablet,edge,linux,b50f2bce-5930-436e-80ad-345c6e3d6e74
172c6ed5,2025-03-30T00:44:10.204277,2405,5,23,67,0.38,187,1,644,left,1,False,mobile,safari,linux,d1424b26-234a-4fba-b313-41f059c2df2a
2780664a,2025-03-30T09:13:38.204277,9185,5,37,100,0.7,569,2,418,left,5,True,tablet,edge,ios,339318eb-4a24-40d8-9a36-a612f369dd68
5b9cb5cc,2025-03-30T09:22:35.204277,6349,4,3,92,0.29,86,2,266,stationary,5,False,tablet,firefox,windows,aba98b7e-1612-4d73-aa43-aaa7b49bba38
3e417121,2025-03-30T02:20:26.204277,4465,6,39,1,0.99,154,2,776,right,5,True,mobile,chrome,macos,e233d2ea-16c6-4c46-9e5f-64594029d559
852bacc6,2025-03-30T04:43:23.204277,535,10,4,12,0.73,511,1,290,right,3,True,desktop,chrome,windows,4c499184-5ce5-4749-91b0-65f42dafa01a
f9af4407,2025-03-30T04:12:35.204277,8594,10,39,23,0.5,263,2,222,stationary,2,True,desktop,safari,ios,86ff2a44-2425-4a31-8232-ffdd25100876
7ed02b41,2025-03-30T04:01:19.204277,6960,4,48,71,0.08,361,1,381,stationary,5,True,desktop,firefox,macos,ce96e454-d96f-49d6-a2c6-9e6ced6125ca
541ef850,2025-03-30T08:25:42.204277,7955,1,14,39,0.15,573,1,240,left,3,True,desktop,chrome,windows,fee86370-e7a3-4536-8756-4eff4baeda8b
76eef292,2025-03-29T21:55:11.204277,9488,5,29,71,0.49,127,2,267,left,0,False,tablet,edge,android,8bb44e2c-d6a0-4925-9d7c-cce54be32e8b
b66f733e,2025-03-30T00:55:33.204277,5198,6,40,92,0.28,558,3,426,right,1,True,mobile,chrome,macos,1a139234-609f-416e-964d-c0e7e249d35f
a32fcecb,2025-03-30T02:18:46.204277,9046,5,13,96,0.68,453,3,156,left,3,True,desktop,safari,macos,66e6da56-ecae-4edf-8093-a81503e9907a
03a44d4b,2025-03-30T01:34:11.204277,4890,3,22,58,0.97,160,3,345,stationary,1,True,desktop,chrome,windows,1cccc5f2-c346-43fb-a926-0abfd10cb2cf
ff42583f,2025-03-30T03:31:55.204277,1778,6,24,68,0.45,145,0,795,right,1,True,desktop,chrome,linux,92c46d38-118f-417e-b111-f62c340c301c
b8f99603,2025-03-30T07:42:41.204277,349,10,48,60,0.22,598,0,659,stationary,0,True,mobile,firefox,windows,cf9d90fd-f725-4595-8eed-4508a04f30f5
f589f88f,2025-03-30T07:14:29.204277,4899,10,9,35,0.87,301,2,247,left,4,False,tablet,safari,windows,a316561d-fb5e-4205-aa42-cc963519ae29
eef8811a,2025-03-29T22:01:28.204277,4192,2,28,61,0.77,449,1,395,right,4,True,tablet,safari,windows,5832d2ea-7e89-464e-b39c-a7dfbb3cddf6
9c241086,2025-03-30T02:54:26.204277,602,7,20,76,0.91,552,2,434,right,1,True,tablet,safari,linux,c80e9530-bbc5-4bed-8a2f-5e7554e5771f
3a92c645,2025-03-30T02:35:16.204277,8385,2,43,87,0.59,516,0,145,right,0,False,tablet,edge,ios,4088febf-337a-42bd-88bc-4c6169d5a07a
c295709f,2025-03-30T02:52:22.204277,5392,10,45,60,0.35,579,1,152,left,4,False,mobile,firefox,ios,fd192827-0339-44e6-9a6a-de3dbd1f4320
27d956f7,2025-03-30T08:48:22.204277,4014,6,38,9,0.68,108,0,18,right,4,True,tablet,safari,ios,259d0eaa-10a4-4f97-b8ca-e666bd811063
