player_id,timestamp,score,level,aliens_destroyed,shots_fired,accuracy,time_played_seconds,lives_remaining,player_x_position,player_movement,powerups_collected,game_completed,device_type,browser,os,session_id
45187d54,2025-03-30T06:00:16.021004,298,6,22,19,0.37,321,2,524,right,4,False,tablet,safari,ios,2641bb12-d667-45d6-b6bc-9a434cc1c710
2c17a63c,2025-03-30T06:15:27.021004,7303,2,22,31,0.76,175,1,97,stationary,4,True,mobile,safari,macos,10317c0f-1925-4c03-8eed-bdb021f3f6ee
0c774827,2025-03-30T00:04:25.021004,1515,10,5,73,0.75,161,0,376,stationary,0,False,desktop,firefox,linux,0c18b43c-f897-4722-8d9a-26c5edaa18b6
bbd78fcc,2025-03-30T05:31:39.021004,5965,1,14,1,0.46,347,3,582,stationary,5,False,mobile,firefox,windows,e0cba22d-9dbc-49b3-bd57-0e38f273eea6
85e31ae4,2025-03-30T09:11:09.021004,6323,2,36,71,0.54,66,3,698,stationary,5,False,tablet,chrome,linux,45faec38-3af1-49ca-83c0-78697a530b93
29f33eda,2025-03-30T09:26:51.021004,6371,4,2,4,0.45,519,3,234,stationary,0,True,tablet,safari,macos,17994a85-ac0f-4840-88f7-2d893caa60f8
13dcb6f1,2025-03-30T02:43:36.021004,2956,9,0,41,0.93,499,2,739,right,0,False,tablet,safari,linux,83f05e9b-a5f2-4069-b2c5-bd645a1ecf67
be0c487a,2025-03-30T01:12:53.021004,3957,1,14,33,0.62,540,1,148,stationary,4,False,tablet,firefox,macos,a094d0f7-54ca-4957-abd7-46f6ad5d1f6d
d7d5c309,2025-03-29T23:36:27.021004,4882,4,7,70,0.99,548,0,500,right,2,True,mobile,edge,android,3bde2723-9ebc-4f16-97f9-3c1c663c7af0
29344f27,2025-03-30T10:12:24.021004,4834,2,20,72,0.7,103,2,462,left,0,False,tablet,chrome,macos,20edec7e-99fe-4ac2-a0fe-fe77400c5855
075f1904,2025-03-30T10:28:24.021004,342,1,32,78,0.44,373,0,199,stationary,2,True,mobile,firefox,linux,d8dad2f6-b6d0-45b5-a0d6-4018cb324515
a304d941,2025-03-29T23:18:05.021004,3702,5,46,92,0.18,291,0,230,left,5,False,tablet,safari,android,3c2f6192-568a-4779-8a6b-8d2b6d693010
3f7509f3,2025-03-29T21:45:11.021004,6186,4,1,40,0.62,503,2,466,left,1,False,tablet,chrome,ios,02df8d64-7df0-4e9b-8cac-6481f46cdb40
4ee0d7d2,2025-03-30T02:36:17.021004,8226,4,32,98,0.67,307,1,350,stationary,0,False,desktop,firefox,windows,5fa60826-4ae2-44cb-b35e-840aca4daffc
