player_id,timestamp,score,level,aliens_destroyed,shots_fired,accuracy,time_played_seconds,lives_remaining,player_x_position,player_movement,powerups_collected,game_completed,device_type,browser,os,session_id
78d30d71,2025-03-30T01:55:17.410865,3266,2,28,49,0.41,73,3,0,stationary,3,True,tablet,edge,linux,8ce4cd20-7f85-4388-9309-801f1fb27640
aece497e,2025-03-29T23:37:52.410865,5950,4,24,43,0.37,339,2,704,stationary,0,False,mobile,chrome,ios,899fffe2-baf8-4b3a-8c85-cc8547c114f0
4fd6a20a,2025-03-30T10:24:42.410865,8626,2,18,54,0.62,572,0,191,stationary,5,True,tablet,chrome,linux,7bc5b68c-95ed-4852-9b59-b6c8665e470d
c3fc379f,2025-03-30T03:52:50.410865,715,9,1,60,0.6,267,0,729,stationary,4,True,desktop,safari,ios,bf5a59ac-8335-420f-b476-d2511613ca85
1c73d1ed,2025-03-30T08:24:57.410865,3098,3,20,17,0.52,402,0,253,right,0,False,tablet,firefox,linux,937fb8b4-f1af-413b-8b14-d8ceab12bc3b
051000d9,2025-03-30T06:01:09.410865,4803,8,29,16,0.99,76,0,39,left,1,False,mobile,firefox,android,bc6ae4c0-23a8-41b6-bd2f-b68d7d49eed9
2201bd43,2025-03-29T23:31:04.410865,773,6,29,80,0.67,147,2,574,right,0,True,mobile,edge,linux,f2669f54-8cea-4c01-9319-3ab1f9bf9327
329ecc6c,2025-03-30T01:10:34.410865,7292,1,11,82,0.18,564,1,254,stationary,0,False,tablet,safari,linux,538ff9d8-67c0-415e-bd5f-7c8559ab9019
4f9c493c,2025-03-30T06:18:04.410865,572,9,26,61,0.56,319,0,157,left,5,False,desktop,edge,linux,6237c803-2f75-47f3-8124-72105ee4010f
8b9f09a8,2025-03-30T00:30:50.410865,5429,10,49,7,0.18,276,2,286,right,1,True,desktop,firefox,android,ad6422db-6127-4f52-8520-56f6fb691423
27902d93,2025-03-30T05:53:52.410865,589,10,39,75,0.31,422,0,687,left,5,False,desktop,edge,macos,15d1a02f-56a5-451d-ae5b-23e70d268cf1
73ffa10e,2025-03-30T02:50:19.410865,4449,4,26,22,0.6,113,1,45,right,5,False,desktop,safari,windows,56a97f55-ca38-476c-8a5a-6d3b2ec119d3
306c9373,2025-03-30T10:06:06.410865,1730,7,4,91,0.42,91,0,319,right,3,True,desktop,firefox,macos,6b06b686-0a0b-4730-804e-1b4d8664b7d4
6021baed,2025-03-30T10:17:02.410865,1088,7,17,83,0.96,415,2,424,left,0,False,mobile,edge,linux,d02d2f73-9754-4cd0-bf27-3d75cb59b0a0
4620e21b,2025-03-29T23:37:47.410865,2976,6,30,79,0.46,50,0,755,left,1,True,desktop,firefox,ios,4e336daf-4db7-4620-98fa-96a71dfe16fc
4ca21097,2025-03-30T03:31:08.410865,5166,3,5,57,0.86,149,2,655,stationary,3,True,mobile,firefox,android,656cf799-cfca-4eeb-88ec-aab7bd60aca4
f20fbece,2025-03-29T23:51:21.410865,6466,7,43,46,0.51,59,1,514,stationary,5,False,mobile,safari,windows,1a6d4f5a-febe-466b-a03a-fddd9842280d
42824f0c,2025-03-29T23:00:30.410865,4437,3,21,77,0.3,198,2,668,stationary,4,True,tablet,safari,ios,d57c4db0-ae68-47a3-a339-5b7ac2792aac
585f1a40,2025-03-30T03:44:06.410865,9497,1,12,84,0.64,587,3,63,left,5,True,desktop,safari,macos,d2a25f7a-7110-40e5-baeb-0dc09a055d58
7e32a663,2025-03-30T00:30:28.410865,8062,6,21,52,0.98,269,2,590,left,1,True,tablet,edge,macos,62775159-5000-4ea1-9580-3ab8c46496e6
eb04ceb2,2025-03-30T10:00:18.410865,8205,9,37,68,0.61,339,3,648,right,5,False,desktop,safari,android,d6a36aa1-2d05-438e-8df5-d66554ddab30
