player_id,timestamp,score,level,aliens_destroyed,shots_fired,accuracy,time_played_seconds,lives_remaining,player_x_position,player_movement,powerups_collected,game_completed,device_type,browser,os,session_id
018397e7,2025-03-30T08:18:57.194238,8818,1,32,78,0.59,90,1,638,left,0,True,desktop,safari,ios,d616c0fd-4182-448e-a695-a6ec03a31a1c
2c1d1d8e,2025-03-30T04:35:49.194238,7395,5,5,16,0.02,486,0,650,stationary,5,False,desktop,safari,ios,2b29ba85-a2c8-4ee5-8db6-fd037f0bdba6
6d4b7138,2025-03-30T08:14:04.194238,8236,1,8,55,0.79,252,1,628,stationary,0,True,mobile,safari,android,1dae61aa-557d-4cb7-8541-3743a2f7b248
9bb58489,2025-03-30T05:39:38.194238,9359,7,27,90,0.11,226,3,90,left,4,False,desktop,safari,windows,16b66dce-e2f4-4517-b762-d732454b0d7d
c1b62a62,2025-03-30T00:54:03.194238,8531,2,4,12,0.34,117,0,318,stationary,1,True,desktop,edge,ios,296ac242-8075-40a4-afe9-c8952c82d67d
36dab0bb,2025-03-29T23:38:03.194238,8920,8,29,61,0.75,243,2,445,stationary,5,False,mobile,safari,linux,9752755b-1d5f-4fff-a562-bab84e1cee7b
dc1e02e7,2025-03-29T23:20:20.194238,2480,7,27,35,0.0,180,0,526,left,5,False,mobile,safari,linux,f31690fa-a531-45d0-91c2-0649e03c49e4
fd3f5300,2025-03-29T23:28:11.194238,6103,3,45,5,0.27,111,0,268,stationary,2,False,desktop,firefox,macos,02759126-27a5-4b93-aae7-b1f15f9dd442
d6a2525c,2025-03-30T01:57:32.194238,5729,3,10,69,0.65,460,1,124,stationary,2,True,tablet,edge,macos,db56e416-4183-4d0e-b8ed-d2b5011aadbf
02b0366d,2025-03-29T23:17:02.194238,155,4,12,14,0.42,457,0,444,stationary,1,True,mobile,edge,android,594543c5-4690-4688-b41a-adef1831639f
d708e0c4,2025-03-29T22:56:30.194238,2999,8,1,62,0.92,196,2,356,right,4,False,tablet,chrome,windows,de7d33b4-597d-40b3-862f-4bd93af8ddfd
1e891608,2025-03-30T03:19:14.194238,3705,5,29,42,0.22,62,3,400,left,3,False,desktop,chrome,android,aeb62339-3379-4018-a378-c2dbf35e4a69
83cd0928,2025-03-30T01:46:33.194238,3089,6,47,38,0.22,174,2,183,right,2,True,tablet,safari,android,1166772f-a3c5-4dd0-962c-b21f6f262299
9a21c1e7,2025-03-30T09:24:00.194238,4758,9,45,36,0.82,157,2,548,left,0,True,tablet,edge,linux,9ab219d5-6207-4d8e-85cf-1a8e29e80c7d
2c4b6189,2025-03-29T22:22:44.194238,7500,9,9,61,0.61,298,3,670,right,1,True,tablet,chrome,ios,d88fc2a0-9ba7-4cd0-b724-671d6f7d7a39
d6d96712,2025-03-30T03:57:56.194238,1776,10,25,84,0.07,217,0,356,left,0,False,mobile,edge,linux,55bd20a7-b6fa-4679-a865-573c2121a57d
50b3dbfa,2025-03-29T23:32:39.194238,7115,3,50,73,0.42,245,3,416,right,3,True,mobile,safari,android,4621cbd6-73f8-4898-bb0f-2cbd200fd16b
fe193161,2025-03-29T22:06:29.194238,9106,9,34,100,0.15,233,2,367,left,1,True,desktop,edge,windows,e54bed4f-6d0f-4530-80f8-3c9d0eb6491e
