player_id,timestamp,score,level,aliens_destroyed,shots_fired,accuracy,time_played_seconds,lives_remaining,player_x_position,player_movement,powerups_collected,game_completed,device_type,browser,os,session_id
81baab2f,2025-03-30T04:21:22.041457,3303,9,29,27,0.27,586,2,71,stationary,3,False,desktop,firefox,ios,b9e888f1-2326-4317-a0f2-428e48c237fd
ade43588,2025-03-30T02:38:38.041457,5159,10,43,76,0.69,511,2,292,stationary,3,True,desktop,edge,macos,70416140-825d-43f8-aa59-b9fbc2e58808
ebcdc3f9,2025-03-30T04:03:01.041457,9927,5,16,50,0.9,458,3,433,left,4,True,tablet,chrome,android,c061cb7f-afa5-48ba-a5e9-2a51ed0a2d61
50502893,2025-03-30T05:08:43.041457,9337,5,49,63,0.02,330,3,760,stationary,3,False,tablet,safari,windows,578ba2e1-09b8-40d4-b801-3adf8dd81ff1
b52f1479,2025-03-30T04:15:47.041457,6637,5,34,6,0.32,154,0,108,right,5,False,mobile,edge,android,6ca5ce09-0bd0-45a4-bd90-3010d7757b26
f3c68759,2025-03-30T01:35:24.041457,3366,10,44,97,0.46,290,3,505,right,5,True,tablet,safari,linux,d899e379-affa-4489-b812-213f6876b2fe
5f20bd73,2025-03-30T05:59:10.041457,3546,9,39,52,0.54,93,0,727,left,1,False,mobile,firefox,android,fdc61466-aa3d-4a81-8f59-b81fbdcfea38
4274e00c,2025-03-30T08:33:07.041457,3103,7,13,68,0.8,215,0,786,stationary,2,True,desktop,chrome,android,e14b1b51-f737-4d9b-a213-ca290e50794a
0d36af84,2025-03-30T09:54:51.041457,8293,7,33,90,0.71,232,2,795,stationary,5,True,tablet,safari,windows,f8bab434-1413-4650-a90d-b167f29c81e5
877c5ea8,2025-03-30T05:53:35.041457,559,7,4,40,0.72,232,0,718,right,0,False,tablet,safari,android,061291bf-7a32-48f3-8db5-c60bc924789b
48a1657b,2025-03-30T07:46:39.041457,4724,4,0,98,0.43,558,2,741,stationary,5,True,desktop,chrome,linux,323976a2-2819-4581-b42a-143c90566d97
8a3b3f09,2025-03-30T06:04:26.041457,7308,1,10,15,0.8,418,1,119,left,0,False,mobile,safari,ios,1f029fbb-685a-4a86-9f2c-93738a2bef8d
09e81771,2025-03-30T07:44:10.041457,3396,9,17,78,0.97,370,0,165,stationary,3,True,tablet,safari,ios,6fd54504-26a5-41ab-bb90-dfb5b157d100
a1727d5b,2025-03-29T23:04:32.041457,9653,9,5,30,0.68,363,2,146,right,2,True,tablet,firefox,ios,f7f772bd-b4f8-4c1c-8773-6b5626bdbbf9
a15abae3,2025-03-29T23:55:34.041457,7876,3,30,37,0.59,411,0,416,stationary,4,False,tablet,safari,macos,219fa685-270b-4b8d-a453-852b47ae7310
b7e41f74,2025-03-30T01:08:30.041457,7753,1,14,92,0.36,335,1,275,left,4,False,desktop,firefox,windows,7ea5c7d1-44eb-4f5e-baa1-ee4b2152c8c8
397f66cf,2025-03-30T08:34:15.041457,2187,6,32,29,0.35,296,1,512,stationary,3,False,tablet,safari,ios,954a26f8-5d86-44ee-b93f-f1d4950be2a7
d6d57278,2025-03-30T09:16:49.041457,272,7,30,96,0.26,497,1,173,right,3,False,desktop,edge,android,04514d56-0f40-41b9-ae8c-de96e16f6047
35ffd366,2025-03-30T07:11:08.041457,3947,2,30,59,0.88,442,2,423,right,1,False,desktop,firefox,windows,b466fddd-aea6-4d9b-b9e8-b83230230d59
b3d200da,2025-03-30T07:51:21.041457,6855,10,10,26,0.72,188,0,434,left,4,False,mobile,safari,android,fca1ad36-f6d8-4b1a-aaa4-17a5eb4c5320
040d0b39,2025-03-30T01:09:59.041457,2736,3,29,17,0.43,108,0,784,stationary,1,False,desktop,chrome,windows,0c687042-6cd1-436d-b4da-b82b8ca572b9
029dd42e,2025-03-29T22:18:51.041457,6951,1,20,28,0.56,493,3,400,left,1,True,mobile,safari,macos,ee141f2e-a3a5-4c3f-ba04-e4cc3f047a4f
ed7276a7,2025-03-30T08:27:45.041457,6435,6,8,52,0.74,303,3,610,left,4,True,desktop,edge,windows,7a4d5d2b-2e7d-40c3-9ee0-f48702f1fcbd
e6248076,2025-03-30T00:54:54.041457,2764,5,21,96,0.04,436,3,157,stationary,2,False,desktop,edge,windows,00b1910f-8963-4f45-b3cf-03b91fa12b1b
4ccdfeda,2025-03-29T22:24:06.041457,9128,9,31,92,0.81,506,2,154,left,1,False,mobile,firefox,ios,7c58ecf3-14b0-479e-8570-baf6f30c6488
104b2aab,2025-03-30T03:32:08.041457,7889,1,10,78,0.82,518,1,160,left,5,True,tablet,chrome,ios,6f54f811-9789-4404-8e86-1b19b3f7de6f
c5ef5dd1,2025-03-30T08:56:22.041457,1158,10,13,80,0.25,228,0,383,left,1,False,tablet,edge,windows,6f504ae4-8574-4946-ba27-94c1b61d45e0
6b4d8741,2025-03-30T06:54:00.041457,2503,10,40,12,0.92,499,1,207,right,1,False,mobile,chrome,ios,2916f199-b704-4d9d-aa74-aa822c1b7ca7
40de4962,2025-03-30T08:16:24.041457,1208,2,42,60,0.62,101,1,140,left,0,True,mobile,chrome,windows,6cf98500-8242-45fd-985b-17657b92ba61
e6857058,2025-03-30T10:43:46.041457,3865,9,48,17,0.79,538,0,382,stationary,4,False,tablet,safari,ios,9997dfd5-d3f0-408c-9521-ad60cad93161
171766c5,2025-03-30T01:56:12.041457,3182,2,27,56,0.94,597,2,35,left,0,True,tablet,firefox,macos,d83183c6-bbea-4b4b-8e08-ef6026871d4b
a0779d0b,2025-03-30T00:18:53.041457,4257,5,17,4,0.45,389,2,196,left,3,True,tablet,safari,ios,8e720d13-5eb8-4a98-91db-5ef993d8550b
66b4b125,2025-03-29T23:28:57.041457,5112,7,17,46,0.78,114,0,479,stationary,5,False,mobile,chrome,macos,d31569e1-caa1-4247-b858-5decba41af6a
6a17f82e,2025-03-30T05:54:26.041457,9632,6,13,70,0.64,257,0,539,right,1,False,mobile,edge,linux,9e773020-2198-431a-92a1-4f99afbe7b31
73df93da,2025-03-29T21:59:33.041457,6323,7,34,46,0.32,443,3,582,right,1,True,tablet,edge,ios,717a9011-90f1-4fb9-8627-5d205caa9c9f
25c13bc2,2025-03-30T06:56:38.041457,8434,10,31,77,0.82,126,1,12,right,4,True,tablet,chrome,windows,19b64c14-e0a4-4f07-8256-52f94a64d6a2
acc89ed1,2025-03-30T04:06:09.041457,3985,9,30,5,0.5,381,3,114,stationary,3,False,desktop,edge,android,1079c8f8-6540-4c1f-a025-a22ac9a9e304
