player_id,timestamp,score,level,aliens_destroyed,shots_fired,accuracy,time_played_seconds,lives_remaining,player_x_position,player_movement,powerups_collected,game_completed,device_type,browser,os,session_id
fb98d3c6,2025-03-29T22:21:35.792602,171,7,17,32,0.45,516,1,170,right,1,True,mobile,safari,macos,55ac03bc-9fc6-48c2-80b6-bbb10464db75
8ccb49f6,2025-03-30T08:01:10.792602,1435,7,48,6,0.67,255,3,394,right,4,True,mobile,edge,linux,85f50481-17a4-4283-8389-71328702233b
0fb24fff,2025-03-29T22:43:44.792602,6613,2,49,2,0.69,232,2,716,right,3,False,mobile,safari,linux,788cc5e8-ce9a-4a80-bf36-e9cfd54d9467
2dfd9eba,2025-03-30T09:40:10.792602,484,6,44,46,0.89,559,0,591,stationary,1,False,desktop,firefox,windows,e51c49a4-d3d0-47f4-b539-9bd2077a1b4e
da3d1f16,2025-03-30T05:59:36.792602,9504,2,29,67,0.28,47,3,112,stationary,3,True,mobile,firefox,ios,c9344324-5644-40b1-9fa9-b7764dd96fcd
9a7b7840,2025-03-30T01:26:08.792602,4908,2,17,36,0.29,179,0,588,left,1,True,tablet,firefox,android,11bcd971-3698-407c-ad11-23ef4a09fdad
eef43266,2025-03-30T10:24:00.792602,1984,4,1,5,0.12,87,0,619,left,2,False,mobile,edge,windows,95df7db4-7c68-41f7-8e5f-ad77e4e0214a
c7010e58,2025-03-30T10:33:49.792602,4559,8,8,59,0.55,385,0,508,right,1,False,tablet,firefox,macos,556bf2cb-488c-4748-86db-bb7a1b991ed9
f46800d2,2025-03-30T07:14:50.792602,3802,1,43,6,0.13,458,0,219,left,0,False,mobile,chrome,android,048827c9-fab7-42e6-bf48-5095f536376e
1f92948d,2025-03-30T06:45:54.792602,88,7,44,58,0.42,580,3,310,left,5,False,desktop,edge,android,82bd7985-b771-4b89-962e-e065ccbc538b
936f974c,2025-03-30T07:01:09.792602,6169,4,31,35,0.19,217,2,737,right,1,True,desktop,edge,windows,b6c203f2-45f9-4ebc-9456-5da3fb611da7
b19af0c8,2025-03-29T23:51:46.792602,8739,9,1,51,0.75,151,0,710,stationary,4,False,mobile,firefox,ios,dac085dd-ecb9-4930-b240-e0554384c39d
152754cf,2025-03-30T03:45:57.792602,8276,10,11,14,0.07,472,0,109,right,3,False,desktop,firefox,macos,c7942b12-c195-4050-b13d-0546c2e96bb9
a27dfb4a,2025-03-30T03:09:49.792602,2451,5,38,81,0.75,270,3,595,stationary,2,True,mobile,safari,macos,3715f1c4-694a-4e0c-873e-ba0308066c72
