player_id,timestamp,score,level,aliens_destroyed,shots_fired,accuracy,time_played_seconds,lives_remaining,player_x_position,player_movement,powerups_collected,game_completed,device_type,browser,os,session_id
bfbe156d,2025-03-30T02:54:45.040054,2884,7,18,76,0.45,448,3,680,stationary,4,False,mobile,firefox,android,6a67f00a-cabe-4ea0-b32f-c0c44554431a
df3ee4e5,2025-03-30T07:41:38.040054,6202,5,46,74,0.33,379,2,114,left,3,True,tablet,edge,linux,583ad675-4d46-43f6-b32a-739df8658ae7
6dc06ad8,2025-03-30T10:00:00.040054,7157,4,45,88,0.54,440,0,150,stationary,4,False,mobile,safari,ios,f1ac48ad-662b-41d6-ab2e-655ac47872bd
d1435090,2025-03-29T21:46:52.040054,385,6,26,90,0.64,199,1,95,right,4,False,tablet,edge,macos,c0f8b40e-5e0f-49c2-bd7d-c3a2d792af06
9897b8f3,2025-03-30T08:05:53.040054,6228,8,10,71,0.2,162,2,634,stationary,1,True,desktop,edge,android,296122f4-e46e-4195-8970-e4bc51f6dca0
27d425fb,2025-03-30T06:59:32.040054,7453,5,4,1,0.53,322,3,716,stationary,4,True,mobile,edge,windows,bdf8c7d6-2c10-43b7-972f-f38cee75cee2
a0380164,2025-03-30T05:10:43.040054,644,8,24,46,0.13,579,1,37,left,0,True,tablet,safari,windows,4ae7c33e-3a02-4aed-b344-9f7aaaf5689c
c32de7ce,2025-03-30T02:05:52.040054,2899,1,45,63,0.27,341,3,544,right,2,False,mobile,firefox,linux,67df29c1-34d2-48e2-8465-b60c2a11ac7b
60c47e6e,2025-03-30T10:04:32.040054,5597,2,42,91,0.07,579,2,190,left,3,True,tablet,safari,macos,110a6c1e-7a08-493a-b371-798e26cb0b4b
947f6751,2025-03-29T22:59:43.040054,5869,7,43,23,0.41,189,0,451,left,1,True,desktop,firefox,android,cf32e8c6-18d0-4039-8a28-cd133304ac11
e5b97765,2025-03-30T00:10:21.040054,7924,5,22,4,0.87,229,3,321,right,3,False,desktop,safari,ios,49b6ce5b-969e-493b-8f40-fd40c041b5ea
c9d00ecf,2025-03-30T07:44:03.040054,1817,2,39,79,0.09,78,1,652,left,5,True,desktop,chrome,macos,b8a6077e-9acb-45f2-81a4-676ca1aece98
2c1708e9,2025-03-29T22:41:51.040054,4950,6,4,20,0.9,589,1,60,stationary,3,True,tablet,safari,windows,c2b965e0-cbf8-4769-8d52-db4fe8adc216
c914040b,2025-03-30T04:46:10.040054,8194,3,46,14,0.9,365,3,262,left,0,False,mobile,firefox,android,75ac57f9-e19e-4951-8811-e8233e08a2b0
d1d620d1,2025-03-30T01:59:37.040054,5186,1,35,37,0.73,470,2,233,stationary,5,True,desktop,chrome,windows,a503a4e2-b8ff-470c-a76b-9f715b721d66
0c266603,2025-03-30T01:37:27.040054,7283,4,29,44,0.52,473,1,208,stationary,3,False,tablet,edge,macos,059df2aa-64d3-490d-ac7f-4fc6978e5e55
988132aa,2025-03-29T21:50:22.040054,6059,7,16,69,0.53,112,3,174,stationary,3,True,mobile,firefox,linux,80ceda40-ff5f-4d0d-948a-26352673eaea
3d28200e,2025-03-30T03:13:15.040054,6711,9,26,32,0.07,214,3,538,right,5,True,mobile,chrome,windows,361b1a6c-c96b-4f07-bf00-7a3e6f37e7ad
c26ff74c,2025-03-30T10:49:32.040054,8901,7,38,45,0.21,202,1,374,stationary,0,False,desktop,edge,ios,fdae6efc-53d1-4491-9408-e9961235511d
c6f3da12,2025-03-30T03:52:58.040054,8781,7,26,81,0.04,488,0,160,right,0,False,desktop,safari,android,94badebb-20cc-46d3-996c-359c3b040e1e
a76f638c,2025-03-30T00:41:22.040054,4863,6,18,52,0.45,535,1,383,right,4,False,desktop,firefox,windows,35501d8d-6884-4190-ae0b-29307ecf30f2
d384d4fb,2025-03-30T05:39:19.040054,2646,2,39,2,0.83,268,1,300,stationary,3,True,tablet,safari,macos,52abcee8-9e20-48fe-975c-a6eedab84ac4
d2c726fb,2025-03-30T04:28:57.040054,2085,1,42,78,0.34,475,0,629,right,3,True,tablet,safari,android,c77888b5-f98c-4c02-91b3-05edcbae8a64
b8aaf9a1,2025-03-30T05:07:37.040054,5198,10,50,9,0.86,214,0,198,left,4,False,desktop,edge,ios,43d003d6-7734-4042-8da1-27617a284409
6a84f60e,2025-03-29T22:37:03.040054,6692,6,29,41,0.52,409,2,446,stationary,5,False,desktop,edge,android,5065ff7d-0367-4f1b-a1e8-c8ae5c55327d
0300f64d,2025-03-29T21:59:00.040054,8896,5,3,43,0.87,147,2,630,left,2,False,tablet,chrome,windows,5fd6ecc5-6fdd-4b1d-a649-33c3c792325e
0a1f4c98,2025-03-30T02:24:03.040054,2333,3,2,76,0.19,456,0,19,stationary,1,True,desktop,firefox,ios,62fa9c04-e4b9-4173-b3a6-ea8dcbdabe76
d2da9b91,2025-03-30T00:25:20.040054,3557,10,25,54,0.61,559,2,506,stationary,0,True,desktop,chrome,ios,8f45143f-394a-4de8-9132-c46a2d406626
d5842ab8,2025-03-29T22:36:15.040054,2613,8,16,60,0.02,42,1,558,stationary,1,False,mobile,safari,windows,cec731c8-9636-44d3-9022-5ff28512a410
deca713d,2025-03-30T00:11:45.040054,2106,8,9,19,0.4,78,2,307,right,1,False,mobile,safari,linux,5a5f40fe-938a-4525-9e65-a8a5dd1f1724
ba92406a,2025-03-30T06:19:34.040054,8584,9,40,14,0.2,444,1,368,right,3,True,mobile,safari,android,2c01028c-5640-4b61-81a8-6ed6d27c262a
4eef07a5,2025-03-30T06:23:32.040054,9032,8,13,38,0.92,459,2,104,stationary,4,True,desktop,firefox,ios,6162acb4-a526-4191-8777-48dac0fbd4b9
16356ac2,2025-03-30T08:36:54.040054,2925,9,48,26,0.68,155,1,584,left,1,True,mobile,firefox,windows,9c8c8960-1491-4b1a-843d-9b59663e69b7
54492007,2025-03-30T07:45:10.040054,1290,3,39,11,0.23,65,1,144,stationary,3,True,tablet,firefox,windows,9bcff37c-d654-4127-86f6-c27c0b7550c8
ffaa1d5d,2025-03-30T08:08:29.040054,564,3,17,68,0.66,472,0,157,stationary,5,True,mobile,edge,linux,ba90ec84-3676-498f-850b-406768adddaa
ab772623,2025-03-30T07:15:32.040054,7710,8,0,18,0.85,497,1,643,stationary,1,False,mobile,safari,ios,44b80935-b514-44bf-9db6-a2a4e2ea9edc
4ae05979,2025-03-30T05:48:10.040054,7876,5,22,13,0.72,154,3,564,left,2,True,mobile,chrome,android,4f717a08-f544-459d-90a7-04bef924a847
d0907b85,2025-03-30T06:28:31.040054,1867,5,22,31,0.01,135,1,76,stationary,2,True,mobile,edge,ios,2f3c264a-8713-4ff4-bb77-0c7c1b55a4b6
7572aef6,2025-03-30T00:21:35.040054,5086,4,49,37,0.2,395,0,577,left,1,True,mobile,chrome,ios,5cc859d8-f440-49a9-8c58-3bda33788d8e
