player_id,timestamp,score,level,aliens_destroyed,shots_fired,accuracy,time_played_seconds,lives_remaining,player_x_position,player_movement,powerups_collected,game_completed,device_type,browser,os,session_id
80454119,2025-03-30T01:18:04.425241,5924,10,0,8,0.77,478,0,360,left,4,True,tablet,chrome,linux,335866e6-d86d-4838-9098-efd8305bc702
5b9bd172,2025-03-29T22:09:45.425241,1885,6,7,49,0.88,408,0,33,left,1,True,tablet,edge,windows,d304353f-a5d7-493b-baf9-ea389f1907e0
98d39ce7,2025-03-30T03:14:58.425241,2585,6,26,89,0.68,379,2,636,right,2,True,desktop,safari,macos,9c79cb18-0ff5-41c2-aa33-bf885436a74d
af6b5f5c,2025-03-30T04:40:58.425241,8144,6,38,74,0.75,481,0,170,left,1,True,tablet,edge,windows,8820aff1-9738-4813-89bc-3f567b12bf27
13984ce2,2025-03-30T03:07:24.425241,220,2,25,3,0.9,101,0,507,left,1,False,tablet,chrome,android,92f2c2e8-8383-42f0-95a7-96834c2abc0e
93812839,2025-03-30T06:23:32.425241,6144,1,14,32,0.58,211,3,657,stationary,3,False,desktop,edge,windows,75fbee7b-08ab-4dd6-8f1e-a4809a51afc9
d5b8d7a7,2025-03-30T03:28:58.425241,3539,8,34,61,0.05,90,2,729,left,3,False,desktop,safari,ios,0baf6b92-ac3a-460c-8c86-7332705b7d1d
c8e9a17c,2025-03-30T03:04:02.425241,6546,4,16,93,0.16,151,0,98,right,5,False,mobile,chrome,ios,11ad6a63-7212-4009-a0ce-0dcc6fbef4a1
3d5a2472,2025-03-30T01:31:06.425241,17,5,1,85,0.54,271,2,586,left,3,True,mobile,safari,linux,c114ca9b-a9d0-491e-bd4f-c01b6b8c31b2
48cb4d6e,2025-03-30T06:15:17.425241,8625,8,44,26,0.83,539,1,107,left,5,False,tablet,safari,linux,f5de32f6-9b7e-485c-b2aa-d389def84ed6
4aa4686b,2025-03-30T05:06:26.425241,896,6,41,75,0.39,536,3,457,stationary,1,True,tablet,chrome,macos,313f5c96-3bc7-4f0c-a442-6b8cdf61a040
