player_id,timestamp,score,level,aliens_destroyed,shots_fired,accuracy,time_played_seconds,lives_remaining,player_x_position,player_movement,powerups_collected,game_completed,device_type,browser,os,session_id
6549b4a5,2025-03-30T03:52:46.163152,2090,9,42,89,0.61,384,2,12,right,5,True,tablet,firefox,linux,80ebaf1d-cbcb-4ad3-9f07-77258f097f23
e0d2a1fe,2025-03-30T03:05:22.163152,5600,1,32,42,0.74,215,0,415,right,2,False,mobile,edge,macos,4f3bb3fe-c398-40af-a568-f1e144f6f86e
3ef609dd,2025-03-30T08:34:07.163152,8717,4,15,60,0.3,211,1,744,right,0,False,mobile,chrome,ios,36484423-a7a6-47b7-8efd-f6567fe18e12
bc6aba97,2025-03-30T03:05:00.163152,4896,6,45,98,0.49,239,1,513,right,0,True,mobile,edge,ios,e65312a4-c187-45cb-8276-e45b8a13737b
83c33bba,2025-03-30T00:56:47.163152,6669,5,15,26,0.7,153,0,745,left,2,False,desktop,chrome,linux,7f818dfe-f0d9-43ed-8c00-0d00a9518caf
81a79134,2025-03-30T08:48:32.163152,5822,10,18,84,0.43,488,0,367,right,3,False,mobile,firefox,ios,30b1e574-3d28-48d4-826b-cbba34e65a8f
4938b5d5,2025-03-30T03:03:44.163152,7004,8,2,40,0.18,394,1,35,stationary,3,False,tablet,edge,macos,4762d4ab-cede-4310-85fb-fec5b69c565a
df04c6a9,2025-03-29T22:06:23.163152,5418,2,32,34,0.56,413,3,615,stationary,1,True,mobile,chrome,ios,8a60d86c-d988-4573-92da-3e664dca5e01
3b6ded11,2025-03-30T00:05:19.163152,7013,5,40,61,0.84,487,3,262,stationary,2,True,mobile,chrome,android,b079f132-670f-45eb-af84-28ced50a5afb
b7e7c792,2025-03-30T01:19:57.163152,6669,10,1,84,0.94,335,2,163,left,3,True,desktop,edge,linux,c971e6ec-b4f4-47ad-b470-90a8362c4b7f
9df168ce,2025-03-30T08:47:27.163152,9086,3,1,31,0.38,249,0,618,stationary,2,False,desktop,chrome,macos,0b259483-c1dd-40c4-bc18-622d9475dee6
1210d1c8,2025-03-30T00:03:30.163152,9958,10,28,15,0.69,254,3,761,stationary,3,False,mobile,safari,ios,85e6a71c-3894-4e77-b48b-eb3b83fe67ec
3dafaf9f,2025-03-29T23:01:59.163152,4379,2,47,30,0.27,378,3,268,stationary,2,False,desktop,safari,android,8a9bc46f-3457-480f-a253-4980110a0965
8c8d5774,2025-03-30T10:03:29.163152,1923,8,46,30,0.48,148,0,556,left,4,True,tablet,firefox,android,bf14b2d6-a48a-476e-aeb7-06b7b530fa3f
9ee498ba,2025-03-30T04:38:36.163152,2514,2,36,10,0.78,137,1,403,left,5,False,desktop,edge,android,aa800784-71bc-43e4-9ac1-9a6aad4229de
f11c2188,2025-03-29T23:47:50.163152,6042,3,46,63,0.9,336,3,155,stationary,1,True,mobile,edge,macos,d218f4eb-965b-40c3-bd5c-a23ace3ef165
2892f91e,2025-03-30T00:06:44.163152,8653,2,10,58,0.77,207,0,531,stationary,5,False,tablet,edge,android,6de4f7d0-ff43-4252-ab69-a3dda5e8b4df
